logical_id,method,replicate,stream,step,status,finish_reason,prompt_tokens,completion_tokens,cached_input_tokens,reasoning_tokens,visible_token_difference,issues,latency_seconds,estimate,currency,price_reason
r3/rc/15/0/recheck/primary,recheck,primary,15,0,ok,stop,181,31,0,29,2,[],0.6971961250528693,,UNKNOWN,prices_unknown
r3/rc/15/0/myopic/primary,myopic,primary,15,0,ok,stop,181,11,0,9,2,[],1.052255375077948,,UNKNOWN,prices_unknown
r3/rc/15/1/myopic/primary,myopic,primary,15,1,ok,stop,181,30,0,28,2,[],0.9242278749588877,,UNKNOWN,prices_unknown
r3/rc/15/1/recheck/primary,recheck,primary,15,1,ok,stop,181,93,0,91,2,[],1.0557639170438051,,UNKNOWN,prices_unknown
r3/rc/15/2/recheck/primary,recheck,primary,15,2,ok,stop,181,30,0,28,2,[],0.9551327920053154,,UNKNOWN,prices_unknown
r3/rc/15/2/myopic/primary,myopic,primary,15,2,ok,stop,181,32,0,30,2,[],1.011826208094135,,UNKNOWN,prices_unknown
r3/rc/15/3/myopic/primary,myopic,primary,15,3,ok,stop,181,158,0,156,2,[],1.206742832902819,,UNKNOWN,prices_unknown
r3/rc/15/3/recheck/primary,recheck,primary,15,3,ok,stop,181,24,0,22,2,[],0.6797274579294026,,UNKNOWN,prices_unknown
r3/rc/15/4/recheck/primary,recheck,primary,15,4,ok,stop,181,89,0,87,2,[],0.9780868340749294,,UNKNOWN,prices_unknown
r3/rc/15/4/myopic/primary,myopic,primary,15,4,ok,stop,181,83,0,81,2,[],1.2169206659309566,,UNKNOWN,prices_unknown
r3/rc/15/5/myopic/primary,myopic,primary,15,5,ok,stop,181,101,0,99,2,[],1.2072133340407163,,UNKNOWN,prices_unknown
r3/rc/15/5/myopic/repeat,myopic,repeat,15,5,ok,stop,181,52,0,50,2,[],1.3800877081230283,,UNKNOWN,prices_unknown
r3/rc/15/5/recheck/primary,recheck,primary,15,5,ok,stop,181,74,0,72,2,[],0.8585967500694096,,UNKNOWN,prices_unknown
r3/rc/15/5/recheck/repeat,recheck,repeat,15,5,ok,stop,181,77,0,75,2,[],0.9970620831009,,UNKNOWN,prices_unknown
r3/rc/15/6/recheck/primary,recheck,primary,15,6,ok,stop,181,88,0,86,2,[],1.1570685831829906,,UNKNOWN,prices_unknown
r3/rc/15/6/myopic/primary,myopic,primary,15,6,ok,stop,181,118,0,116,2,[],1.1980655840598047,,UNKNOWN,prices_unknown
r3/rc/15/7/myopic/primary,myopic,primary,15,7,ok,stop,181,30,0,28,2,[],1.0682784589007497,,UNKNOWN,prices_unknown
r3/rc/15/7/recheck/primary,recheck,primary,15,7,ok,stop,181,88,0,86,2,[],0.775609667180106,,UNKNOWN,prices_unknown
r3/rc/15/8/recheck/primary,recheck,primary,15,8,ok,stop,181,28,0,26,2,[],0.9575323748867959,,UNKNOWN,prices_unknown
r3/rc/15/8/myopic/primary,myopic,primary,15,8,ok,stop,181,85,0,83,2,[],1.2494969591498375,,UNKNOWN,prices_unknown
r3/rc/15/9/myopic/primary,myopic,primary,15,9,ok,stop,181,22,0,20,2,[],0.6251393749844283,,UNKNOWN,prices_unknown
r3/rc/15/9/recheck/primary,recheck,primary,15,9,ok,stop,181,86,0,84,2,[],1.4994262079708278,,UNKNOWN,prices_unknown
r3/rc/15/10/recheck/primary,recheck,primary,15,10,ok,stop,211,131,0,123,8,[],1.4297372500877827,,UNKNOWN,prices_unknown
r3/rc/15/10/myopic/primary,myopic,primary,15,10,ok,stop,211,108,0,100,8,[],1.0017924590501934,,UNKNOWN,prices_unknown
r3/rc/15/11/myopic/primary,myopic,primary,15,11,ok,stop,211,84,0,76,8,[],1.1103303330019116,,UNKNOWN,prices_unknown
r3/rc/15/11/recheck/primary,recheck,primary,15,11,ok,stop,211,79,0,71,8,[],0.5982299582101405,,UNKNOWN,prices_unknown
