stream,step,method,regime,order_index,probe_count,proxy_probe_cost_NOT_CURRENCY,local_planning_seconds,local_probe_seconds,local_tool_seconds,plan_request_payload_sha256,amount_status,endpoint_status,stale_related,missing_related,plan_schema_valid_recomputed,answer_schema_valid,interface_failure,json_parse_failure,truncated,missing_call_records,answer_value_correct,end_to_end_success,reference_executor_correct,plan_follows_supplied_memory,answer_follows_tool_and_plan,stale_propagation_consistent,diagnostic_note
2,10,always,no_drift,0,2,0.44,9.287497960031033e-05,4.800013266503811e-05,6.466591730713844e-05,6720d82df09301f35630c2207492c7471cdc9e20689460f902f148f2fd87dc81,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,10,myopic,no_drift,3,1,0.22,0.00012608407996594906,3.874977119266987e-05,5.9625133872032166e-05,cd8098ada51e1986219ffe1f15505f18bd155e8fd82afbb437805d5476ca3849,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,10,never,no_drift,1,0,0.0,7.541151717305183e-06,5.583977326750755e-06,4.94588166475296e-05,43bab9c6ff81d313943c11ffaaaeaed4a7ba25e39f3a20808f978f104a382c68,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,10,recheck,no_drift,2,0,0.0,0.0001998748630285263,8.624978363513947e-06,9.758397936820984e-05,f7f8965e23e840297c2bbf5704d5dbfbdfc1930717e64e0df9be0d6f7cb8be9d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,10,ttl,no_drift,4,0,0.0,3.091595135629177e-05,2.0459061488509178e-05,9.15410928428173e-05,704c5b7ff7d799982cd56399586f6c2a9b38149a91f37acd3e861e4e3a0f9270,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,11,always,no_drift,4,2,0.44,6.88750296831131e-05,7.504201494157314e-05,3.85830644518137e-05,98b061ed2b87a6af0368d99253e893fa479c472c6c6f6ffff317ad41a8255023,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,11,myopic,no_drift,2,0,0.0,0.0001216670498251915,8.083879947662354e-06,5.512498319149017e-05,92b6614cd13615cd34d4e0ec10667bd2bc2deb5884ee1e4079858a2175f9367f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,11,never,no_drift,0,0,0.0,2.3374799638986588e-05,8.290866389870644e-06,7.524993270635605e-05,f2c6291717fba5b8efd87e1454fdcce3aae94d154ad73fb02d81c577ceb0b8fd,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,11,recheck,no_drift,1,0,0.0,0.0001945828553289175,7.20820389688015e-06,4.0499959141016006e-05,a855ffb9843aca7e77b84cd071108293efceab7ff84db2296a4a380c92c286a8,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,11,ttl,no_drift,3,2,0.44,2.287491224706173e-05,9.283307008445263e-05,6.0374848544597626e-05,98b061ed2b87a6af0368d99253e893fa479c472c6c6f6ffff317ad41a8255023,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,0,always,hidden_drift,1,2,0.44,4.7666020691394806e-05,5.145790055394173e-05,6.145797669887543e-05,77e004ec7dab10e1081837dbb08ed52986adb59a039ce2c8afbf0b8729cd3054,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,0,myopic,hidden_drift,2,0,0.0,5.0208065658807755e-05,1.2834090739488602e-05,5.35410363227129e-05,a08dabb01d9a19971b879cc07f53b739778840a217ff5069eebd864c709fcb76,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,0,never,hidden_drift,3,0,0.0,5.583977326750755e-06,6.458023563027382e-06,5.674990825355053e-05,a08dabb01d9a19971b879cc07f53b739778840a217ff5069eebd864c709fcb76,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,0,recheck,hidden_drift,4,0,0.0,9.908410720527172e-05,2.1750107407569885e-05,5.391612648963928e-05,a08dabb01d9a19971b879cc07f53b739778840a217ff5069eebd864c709fcb76,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,0,ttl,hidden_drift,0,0,0.0,1.1208001524209976e-05,2.0333100110292435e-05,0.00012504193000495434,a08dabb01d9a19971b879cc07f53b739778840a217ff5069eebd864c709fcb76,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,1,always,hidden_drift,0,2,0.44,1.6458099707961082e-05,2.4958979338407516e-05,6.108288653194904e-05,d7dc9c90bf8a6f1fa196e9fdebec31359374107dc23d361e1b6c041991302ae4,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,1,myopic,hidden_drift,1,0,0.0,0.0002030001487582922,2.5250017642974854e-05,7.325015030801296e-05,0de536b115f045512801a95e3e6343e0bc8abf62cfb2dc43a4966f49cec5ad26,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,1,never,hidden_drift,2,0,0.0,2.474989742040634e-05,1.770886592566967e-05,6.312504410743713e-05,0de536b115f045512801a95e3e6343e0bc8abf62cfb2dc43a4966f49cec5ad26,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,1,recheck,hidden_drift,3,2,0.44,0.0001004999503493309,5.887518636882305e-05,6.0750171542167664e-05,d7dc9c90bf8a6f1fa196e9fdebec31359374107dc23d361e1b6c041991302ae4,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,1,ttl,hidden_drift,4,0,0.0,9.916955605149269e-06,6.917165592312813e-06,4.74581029266119e-05,0de536b115f045512801a95e3e6343e0bc8abf62cfb2dc43a4966f49cec5ad26,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,2,always,hidden_drift,4,2,0.44,2.6250025257468224e-05,3.641587682068348e-05,4.233303479850292e-05,0c301a960d3f01b8c2db5a5f2442c31eefb5c65923d490983ca46559d7874477,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,2,myopic,hidden_drift,0,2,0.44,9.645801037549973e-05,0.0001096248161047697,0.000157458009198308,0c301a960d3f01b8c2db5a5f2442c31eefb5c65923d490983ca46559d7874477,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,2,never,hidden_drift,1,0,0.0,1.0042218491435051e-05,1.4709075912833214e-05,4.533398896455765e-05,cadb06d0089122cc88709e228a8d8a00526ca7aebd1ccf38d636de6b86c6af4d,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,2,recheck,hidden_drift,2,0,0.0,0.00019408389925956726,1.1707888916134834e-05,4.862481728196144e-05,0196a0bcc7c348580b56d170400e1519a5fa86a68d3b9a4045fcd76343808330,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,2,ttl,hidden_drift,3,2,0.44,8.708098903298378e-06,4.970910958945751e-05,4.88748773932457e-05,0c301a960d3f01b8c2db5a5f2442c31eefb5c65923d490983ca46559d7874477,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,3,always,hidden_drift,3,2,0.44,2.395804040133953e-05,5.13328704982996e-05,6.283284164965153e-05,79f264b6aec897b7eee9d796f1d24ca0b0521e3a372c207122402281d6b65256,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,3,myopic,hidden_drift,4,0,0.0,0.00015191594138741493,6.332993507385254e-06,5.508307367563248e-05,025f72e080924afcdf69991b019d887c8323776d1f79fc7dcc5d994d7bfa39b7,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,3,never,hidden_drift,0,0,0.0,1.0333023965358734e-05,1.9750092178583145e-05,6.16251491010189e-05,cbe700efea89c5b8db9371780baa06a7fef6368ebca738d756acee94251243ef,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,3,recheck,hidden_drift,1,2,0.44,5.8167148381471634e-05,4.491605795919895e-05,4.000007174909115e-05,79f264b6aec897b7eee9d796f1d24ca0b0521e3a372c207122402281d6b65256,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,3,ttl,hidden_drift,2,0,0.0,8.624978363513947e-06,7.3339324444532394e-06,9.354110807180405e-05,025f72e080924afcdf69991b019d887c8323776d1f79fc7dcc5d994d7bfa39b7,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,4,always,hidden_drift,2,2,0.44,9.912485256791115e-05,0.0001032920554280281,3.333296626806259e-05,ad41f26c22dcf58eb93a6602731fb3f79bc09a401fac4ed80d54b2edee109887,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,4,myopic,hidden_drift,3,0,0.0,3.7082936614751816e-05,5.832873284816742e-06,3.74161172658205e-05,4d0315c5f21b16b512c2073b5ac1a4046d5cb70da16ae6066a7da7b621f33b04,stale,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,4,never,hidden_drift,4,0,0.0,9.499955922365189e-06,1.7415964975953102e-05,2.9291026294231415e-05,3369c8f03ece5284a44722948f3ab051e175ba017bb992f6f663f513d088a506,stale,stale,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,4,recheck,hidden_drift,0,0,0.0,0.0001932498998939991,3.3207936212420464e-05,0.00016237515956163406,5fbde1c601a9cbada2e187c559f023839b53c193e56dc338c43c648d39f205fd,stale,stale,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,4,ttl,hidden_drift,1,0,0.0,9.833835065364838e-06,2.2083986550569534e-05,4.441593773663044e-05,4d0315c5f21b16b512c2073b5ac1a4046d5cb70da16ae6066a7da7b621f33b04,stale,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,5,always,hidden_drift,1,2,0.44,2.1582935005426407e-05,5.2625080570578575e-05,4.091695882380009e-05,975c1a0ad62188652488290026c167ed9b19fffcaea6e6a1930f0624eb5ac1a1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,5,myopic,hidden_drift,2,0,0.0,7.399986498057842e-05,8.458038792014122e-06,2.7791131287813187e-05,f3d9521f8d71f992705dc36ba7f2c6d4e2f6002305f1e54033ac28fbfbe3f360,fresh,stale,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,5,never,hidden_drift,3,0,0.0,8.542090654373169e-06,1.300009898841381e-05,3.0041905120015144e-05,e201e3f984fd543ffe63f543790f01c98ff3b17268a14a68fe4991c9db7429c1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,5,recheck,hidden_drift,4,0,0.0,0.00010941596701741219,9.167008101940155e-06,4.0624989196658134e-05,4397e18835d035cf20bf946e5ae6594e5c934c2b89b824268ffab45a23386ce4,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,5,ttl,hidden_drift,0,2,0.44,1.0333023965358734e-05,3.695813938975334e-05,3.891601227223873e-05,975c1a0ad62188652488290026c167ed9b19fffcaea6e6a1930f0624eb5ac1a1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,6,always,hidden_drift,0,2,0.44,5.587493069469929e-05,8.79999715834856e-05,3.99579294025898e-05,a064257a761c2e3110cd53dfb6d0c72325db77e4b492f2f0f05268d64ba17339,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,6,myopic,hidden_drift,1,0,0.0,2.658320590853691e-05,5.209119990468025e-06,3.624986857175827e-05,1e4db72c521f1f81c39a6e22186e6da6861d5bb7f68de84ea7dcde55827b137d,fresh,stale,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,6,never,hidden_drift,2,0,0.0,5.624955520033836e-06,6.417045369744301e-06,3.8499943912029266e-05,0516546494ca12456b0ee8d17c6a23c2837fb4c7146ad185d482643da18c1d20,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,6,recheck,hidden_drift,3,0,0.0,6.574997678399086e-05,5.499925464391708e-06,4.012486897408962e-05,11c71ee3f3c5d501b3951ff80d9bd2b93d3f07829b35e34102209e26456433d1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,6,ttl,hidden_drift,4,0,0.0,1.1249911040067673e-05,6.875023245811462e-06,3.41248232871294e-05,b590224a83b7c73e6dce3e90956ee70d7980d934e096ab8df414dcc9a748fc5e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,7,always,hidden_drift,4,2,0.44,4.495796747505665e-05,5.5167125537991524e-05,4.891701973974705e-05,c8563726d22546c79122b65003fcf98357dbad9ee88e8d70e409f736c4bb0cf8,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,7,myopic,hidden_drift,0,1,0.22,9.983312338590622e-05,4.100007936358452e-05,8.833315223455429e-05,2f637ee49ae3e6026a9db5601a57a21a0ff1b0222de51971a4c881d6366a425f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,7,never,hidden_drift,1,0,0.0,7.459195330739021e-06,7.00005330145359e-06,6.962497718632221e-05,c08936c28a9e7cb67968d151c1ec66817c70a2ac816a55dc30c8f0a946c49f93,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,7,recheck,hidden_drift,2,1,0.22,6.266706623136997e-05,3.258301876485348e-05,3.704219125211239e-05,ee8f19fc749b66535730f08a8cc5249dfccfdc5e7d177011969c03c8f0cba8e1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,7,ttl,hidden_drift,3,0,0.0,1.6292091459035873e-05,9.542098268866539e-06,5.208281800150871e-05,62b6ebbd0e486005959d4a79d6a03b13b0b674dbfc723ca6a86983b3b91c9af5,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,8,always,hidden_drift,3,2,0.44,2.2249994799494743e-05,6.233295425772667e-05,7.020891644060612e-05,05e20a7a8fa7da7497810a3edc71ca8b982d90380f76c61924fc165d20bae571,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,8,myopic,hidden_drift,4,0,0.0,8.324999362230301e-05,1.0292045772075653e-05,4.650000482797623e-05,a3bdc0fc792c1581b7be5894fd3d6bc47ac44db3eb1d570a2c5333640b6f0ba2,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,8,never,hidden_drift,0,0,0.0,8.95909033715725e-06,1.0584015399217606e-05,5.583977326750755e-06,30a84f1091acffd6dc1715931b65bfbaa6572b2a0c37d427e336595eac2e62d3,fresh,fresh,False,False,False,False,True,False,False,0,False,False,True,False,False,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,8,recheck,hidden_drift,1,0,0.0,0.00012570805847644806,1.0999850928783417e-05,5.787517875432968e-05,073e6f399febc5236fd842b4d8c2ff7c53a0a7232394980047fc88f2bc89deb1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,8,ttl,hidden_drift,2,2,0.44,1.5666941180825233e-05,6.920821033418179e-05,3.0125025659799576e-05,05e20a7a8fa7da7497810a3edc71ca8b982d90380f76c61924fc165d20bae571,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,9,always,hidden_drift,2,2,0.44,7.604085840284824e-05,0.00011658389121294022,0.0001254579983651638,3e928a2a7e3af103a01dfe95f8263ef8bf621bf82473499c2b0b6a1c901e4fb6,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,9,myopic,hidden_drift,3,0,0.0,0.00015954184345901012,1.616613008081913e-05,4.437495954334736e-05,850bec4e550c99913b475f7dbc4971146c70441a1aa90d4dec628824a286e144,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,9,never,hidden_drift,4,0,0.0,7.333001121878624e-06,1.8040882423520088e-05,3.3750198781490326e-05,378b135a504841a44b724c81ba455fe7328efb8e1ee0a15e0bb9d4ac3fc0b3e3,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,9,recheck,hidden_drift,0,1,0.22,0.00016266689635813236,3.2041920349001884e-05,2.7582980692386627e-05,b27a725a815e8a2221b804483adb3514ebac5598e042287ccfcfcd1115befb56,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,9,ttl,hidden_drift,1,0,0.0,9.750016033649445e-06,1.391698606312275e-05,4.2582862079143524e-05,67a5a29ee26c9755c6deaa226d8d59fbf19607030ecdd87616f372e67c8a05d3,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,10,always,hidden_drift,1,2,0.44,1.7292099073529243e-05,5.2416929975152016e-05,4.845880903303623e-05,5ef4776e310aaecbe5eacd0dc47f116c191bec8696625f00d5a2b7716efe0fd0,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,10,myopic,hidden_drift,2,1,0.22,3.724987618625164e-05,3.787502646446228e-05,4.695798270404339e-05,6cb2c722503d773673103f4537475a8a66f1ba5324a2de38b27b5ca44340617c,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,10,never,hidden_drift,3,0,0.0,9.417068213224411e-06,1.054094173014164e-05,6.17089681327343e-05,513098fd21584318ea2937b7687068e372168bb6152bdc8bd8efc9f96b33b1ec,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,10,recheck,hidden_drift,4,1,0.22,0.00012116599828004837,7.745902985334396e-05,5.274987779557705e-05,850512cd763b340668aa652e7ab65087913f6042ffc9833e4870521f3b79d030,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,10,ttl,hidden_drift,0,0,0.0,3.38749960064888e-05,7.6249707490205765e-06,7.279193960130215e-05,c5bf955597a4fb9485bd4d836960c930e5fdd3d6b396225fa3331832cdf5215c,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,11,always,hidden_drift,0,2,0.44,3.187498077750206e-05,4.7625042498111725e-05,4.316703416407108e-05,71fb27a0fcfd2af528933b4f2097fa692f4ec27fac019591e760b5107d73135e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,11,myopic,hidden_drift,1,0,0.0,5.295802839100361e-05,1.1499971151351929e-05,3.9499951526522636e-05,2b8e158c9f9c5bdc1cfc8cad8a3a02fd790f6956d6cdfc9d460198c4a667a71d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,11,never,hidden_drift,2,0,0.0,8.624978363513947e-06,2.49580480158329e-05,5.087489262223244e-05,b2797d3af1f16deb0556d4406506235b75d87ec4a2ecdb6c1a1111975c515154,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,11,recheck,hidden_drift,3,0,0.0,5.9999991208314896e-05,1.8999911844730377e-05,4.479195922613144e-05,aafb8097ab06db4b64b8b816f2ab1f3d701f5ced0cdf7a58b6206b02723fab14,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
3,11,ttl,hidden_drift,4,2,0.44,1.6999896615743637e-05,0.00011612498201429844,3.0209077522158623e-05,71fb27a0fcfd2af528933b4f2097fa692f4ec27fac019591e760b5107d73135e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
