stream_id,seed,hazard,rho,price,method,success,task_loss,probes_per_task,objective,cpu_ms,tasks
h0.05_r0.9_s10054,10054,0.05,0.9,0.12,recheck,0.85,0.05125,0.375,0.09624999999999999,1.586960000054205,80
h0.05_r0.9_s10054,10054,0.05,0.9,0.12,no_task,0.7625,0.060625,0.475,0.11762500000000001,1.6286320000062915,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,never,0.7125,0.14750000000000002,0.05,0.15350000000000003,1.0738199999877907,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,fresh,1.0,0.0,0.675,0.08099999999999999,1.202813999952923,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,ttl,1.0,0.0,0.175,0.020999999999999998,1.2498040000537003,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,entropy,0.975,0.005,0.1875,0.027499999999999997,1.272628000037912,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,random,1.0,0.0,0.35,0.041999999999999996,1.396624999983942,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,myopic,0.9125,0.017499999999999998,0.15,0.0355,1.2402700000393452,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,recheck,0.95,0.01,0.225,0.037,1.532207999957791,80
h0.05_r0.9_s10055,10055,0.05,0.9,0.12,no_task,0.9,0.025625,0.475,0.08262499999999999,1.6060689999903843,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,never,0.75,0.11625,0.05,0.12225000000000001,1.2572860000545916,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,fresh,1.0,0.0,1.025,0.123,1.2117380000518096,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,ttl,0.9,0.03125000000000001,0.275,0.06425,1.2334600000940554,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,entropy,0.9,0.019999999999999997,0.2875,0.05449999999999999,1.2399899999309127,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,random,0.9625,0.008125,0.475,0.065125,1.3152829999398818,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,myopic,0.7625,0.048125000000000015,0.1375,0.06462500000000002,1.1723079999228503,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,recheck,0.8875,0.028125,0.2875,0.062625,1.5635459999430168,80
h0.05_r0.9_s10056,10056,0.05,0.9,0.12,no_task,0.8625,0.03375000000000001,0.475,0.09075,1.5691730000071402,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,never,0.55,0.23937499999999998,0.05,0.24537499999999998,1.1061699999572738,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,fresh,1.0,0.0,1.3375,0.1605,1.1814220000587738,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,ttl,0.95,0.03125,0.325,0.07025,1.2576860000308443,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,entropy,0.875,0.066875,0.4,0.11487500000000002,1.303054000004522,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,random,0.95,0.03,0.6625,0.1095,1.4812809999966703,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,myopic,0.875,0.06875,0.2625,0.10024999999999999,1.2802800000599746,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,recheck,0.9375,0.028750000000000005,0.475,0.08574999999999999,1.6494440000087707,80
h0.05_r0.9_s10057,10057,0.05,0.9,0.12,no_task,0.8875,0.05,0.475,0.10699999999999998,1.5919669999675534,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,never,0.5,0.215625,0.05,0.22162500000000002,1.0692140000401196,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,fresh,1.0,0.0,1.8,0.21600000000000003,1.2131600000202525,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,ttl,0.9375,0.015625,0.4375,0.068125,1.2404200000446508,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,entropy,0.8375,0.153125,0.4375,0.205625,1.2424129999999423,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,random,0.95,0.021249999999999998,1.0125,0.14275,1.3164950000827957,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,myopic,0.5875,0.14062500000000006,0.2125,0.16612500000000008,1.1898740000333419,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,recheck,0.9,0.05500000000000001,0.525,0.11800000000000002,1.5926590000390206,80
h0.05_r0.9_s10058,10058,0.05,0.9,0.12,no_task,0.8125,0.139375,0.475,0.19637500000000002,1.7605010000352195,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,never,0.425,0.3137500000000001,0.05,0.3197500000000001,1.1129389999950945,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,fresh,1.0,0.0,1.425,0.17099999999999999,1.2510859999110835,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,ttl,0.9375,0.01875,0.35,0.06074999999999999,1.2793780000492916,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,entropy,0.9,0.04000000000000001,0.3375,0.0805,1.2766250000595392,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,random,0.9125,0.04875,0.8,0.14475,1.3614619999771094,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,myopic,0.675,0.12249999999999991,0.175,0.1434999999999999,1.2210209999921062,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,recheck,0.8625,0.04187500000000001,0.3875,0.08837500000000001,1.5522280000368482,80
h0.05_r0.9_s10059,10059,0.05,0.9,0.12,no_task,0.7375,0.07500000000000002,0.475,0.13200000000000003,1.6187579999495938,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,never,0.6375,0.11250000000000004,0.05,0.11850000000000005,1.0753929999509637,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,fresh,1.0,0.0,1.175,0.141,1.2091940000118484,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,ttl,0.9375,0.044375,0.2875,0.078875,1.264246000005187,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,entropy,0.9875,0.0125,0.2875,0.047,1.2612809999836827,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,random,0.975,0.01625,0.725,0.10325,1.3372450000588287,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,myopic,0.675,0.08812500000000004,0.225,0.11512500000000003,1.1868899999853966,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,recheck,0.95,0.026875,0.4,0.074875,1.5915379999569268,80
h0.05_r0.9_s10060,10060,0.05,0.9,0.12,no_task,0.7375,0.085,0.475,0.142,1.562082999953418,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,never,0.25,0.64125,0.05,0.6472499999999999,1.0997389999829466,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,fresh,1.0,0.0,1.125,0.13499999999999998,1.2061689999427472,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,ttl,0.875,0.09000000000000001,0.2875,0.12450000000000001,1.2510359999851062,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,entropy,0.95,0.036875,0.275,0.06987499999999999,1.2432849999868267,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,random,0.975,0.01125,0.575,0.08025,1.303604999975505,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,myopic,0.875,0.08375000000000002,0.275,0.11674999999999999,1.190025000028072,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,recheck,0.9625,0.028749999999999998,0.45,0.08275,1.5668300000015734,80
h0.05_r0.9_s10061,10061,0.05,0.9,0.12,no_task,0.8625,0.11187500000000002,0.475,0.16887500000000003,1.5771859999631488,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,never,0.6125,0.17124999999999996,0.05,0.17724999999999996,1.0770360000833534,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,fresh,1.0,0.0,0.8375,0.10049999999999999,1.2295440000116287,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,ttl,0.8625,0.064375,0.2625,0.095875,1.2454579999712223,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,entropy,0.9,0.045,0.275,0.07799999999999999,1.2844960000393257,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,random,0.875,0.05437499999999999,0.4875,0.11287499999999999,1.300430000014785,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,myopic,0.775,0.06187500000000001,0.2375,0.09037500000000001,1.278376999948705,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,recheck,0.9125,0.035625,0.3625,0.079125,1.7149519999293261,80
h0.05_r0.9_s10062,10062,0.05,0.9,0.12,no_task,0.825,0.058750000000000024,0.475,0.11575000000000002,1.6141909999305426,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,never,0.7875,0.07250000000000001,0.05,0.07850000000000001,1.0741309999957593,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,fresh,1.0,0.0,1.525,0.183,1.2240960001008716,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,ttl,0.9875,0.003125,0.3875,0.049624999999999996,1.2412720000156696,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,entropy,0.9875,0.003125,0.325,0.042125,1.2353429999620857,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,random,0.9625,0.01125,0.6625,0.09075,1.332999000055679,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,myopic,0.7875,0.04749999999999999,0.1875,0.06999999999999998,1.246499999979278,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,recheck,0.925,0.01875,0.425,0.06975,1.5997689999949216,80
h0.05_r0.9_s10063,10063,0.05,0.9,0.12,no_task,0.8875,0.025625,0.475,0.08262499999999999,1.5924980000363576,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,never,0.5125,0.2743749999999999,0.05,0.29187499999999994,1.1460089999673073,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,fresh,1.0,0.0,0.9125,0.31937499999999996,1.245848000053229,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,ttl,0.675,0.21375000000000005,0.1375,0.261875,1.2655580000000555,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,entropy,0.9125,0.06,0.1875,0.12562500000000001,1.2481320000006235,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,random,0.7,0.1524999999999999,0.125,0.1962499999999999,1.3204309999537145,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,myopic,0.5125,0.2743749999999999,0.05,0.29187499999999994,1.1640660000011849,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,recheck,0.9125,0.05437499999999999,0.2125,0.12874999999999998,1.588511999898401,80
h0.05_r0.9_s10000,10000,0.05,0.9,0.35,no_task,0.6625,0.18812499999999993,0.2,0.25812499999999994,1.5837449999480668,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,never,0.4,0.3131250000000004,0.05,0.33062500000000034,1.0775560000411133,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,fresh,1.0,0.0,1.1625,0.406875,1.2090740000303413,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,ttl,0.6125,0.133125,0.15,0.18562499999999998,1.2325989999908415,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,entropy,0.875,0.038125,0.2375,0.12125,1.2660190000133298,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,random,0.975,0.015,0.1625,0.071875,1.298958000006678,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,myopic,0.575,0.16062499999999996,0.0625,0.18249999999999997,1.183014000048388,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,recheck,0.85,0.029374999999999995,0.2375,0.1125,1.5565040000637964,80
h0.05_r0.9_s10001,10001,0.05,0.9,0.35,no_task,0.3875,0.21625,0.2,0.28625,1.5664600000491191,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,never,0.5875,0.2725,0.05,0.29,1.0883019999710086,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,fresh,1.0,0.0,0.775,0.27125,1.2201299999787807,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,ttl,0.8625,0.027499999999999997,0.1125,0.06687499999999999,1.2205109999285924,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,entropy,0.9375,0.0125,0.1125,0.051875000000000004,1.2283730000035575,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,random,0.7625,0.057500000000000016,0.1,0.09250000000000001,1.3059689999863622,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,myopic,0.825,0.035,0.075,0.061250000000000006,1.1662989999194906,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,recheck,0.95,0.01,0.1625,0.06687499999999999,1.5849170000592494,80
h0.05_r0.9_s10002,10002,0.05,0.9,0.35,no_task,0.775,0.085,0.2,0.155,1.5706959999306491,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,never,0.55,0.11437499999999998,0.05,0.131875,1.1041259999728936,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,fresh,1.0,0.0,1.2625,0.4418749999999999,1.2157639999941239,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,ttl,0.9125,0.044375,0.175,0.105625,1.2279620000299474,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,entropy,0.9,0.015,0.225,0.09375,1.2401600000657709,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,random,0.7125,0.08687500000000004,0.1375,0.13500000000000004,1.3072310000552534,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,myopic,0.55,0.11437499999999998,0.075,0.14062499999999997,1.1862090000249736,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,recheck,0.9,0.039999999999999994,0.225,0.11875,1.5580970000428351,80
h0.05_r0.9_s10003,10003,0.05,0.9,0.35,no_task,0.6375,0.10000000000000002,0.2,0.17,1.5949320001027445,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,never,0.525,0.24875000000000025,0.05,0.2662500000000002,1.0854280000103245,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,fresh,1.0,0.0,1.05,0.3675,1.2440460000107123,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,ttl,0.7,0.13499999999999995,0.1,0.16999999999999993,1.2241560000347818,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,entropy,0.8375,0.07187499999999998,0.225,0.15062499999999995,1.2826929998936976,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,random,0.5625,0.22062500000000007,0.1375,0.2687500000000001,1.288021999926059,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,myopic,0.525,0.24875000000000025,0.05,0.2662500000000002,1.1602009999478469,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,recheck,0.8375,0.06812499999999999,0.225,0.146875,1.597336000031646,80
h0.05_r0.9_s10004,10004,0.05,0.9,0.35,no_task,0.6375,0.17562499999999995,0.2,0.24562499999999993,1.559328999974241,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,never,0.5375,0.3112500000000001,0.05,0.32875000000000004,1.1132589999078846,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,fresh,1.0,0.0,1.6,0.5599999999999999,1.2304749999429987,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,ttl,0.7875,0.15625,0.125,0.2,2.188703000001624,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,entropy,0.625,0.31875,0.1875,0.384375,1.3273609999941982,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,random,0.5375,0.3081250000000001,0.1375,0.35625000000000007,1.513068999997813,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,myopic,0.5375,0.3112500000000001,0.0875,0.34187500000000004,1.2463189999607494,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,recheck,0.8875,0.05625,0.2375,0.13937499999999997,1.594942999986415,80
h0.05_r0.9_s10005,10005,0.05,0.9,0.35,no_task,0.675,0.2875,0.2,0.35750000000000004,1.6390080000974194,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,never,0.65,0.24749999999999991,0.05,0.2649999999999999,1.1035449999781122,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,fresh,1.0,0.0,1.1125,0.38937499999999997,1.2039360000244415,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,ttl,0.8,0.12625,0.15,0.17875,1.321141999937936,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,entropy,0.9,0.06124999999999999,0.2125,0.13562499999999997,1.2264389999927516,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,random,0.8625,0.06187500000000001,0.15,0.114375,1.6871010000159004,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,myopic,0.65,0.24749999999999991,0.0625,0.2693749999999999,1.26277399999708,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,recheck,0.9125,0.05375,0.225,0.1325,1.683335000052466,80
h0.05_r0.9_s10006,10006,0.05,0.9,0.35,no_task,0.9,0.06437499999999999,0.2,0.134375,1.5656489999855694,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,never,0.475,0.503125,0.05,0.520625,1.177084999994804,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,fresh,1.0,0.0,1.0375,0.363125,1.2301250000064101,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,ttl,0.9,0.078125,0.1125,0.11750000000000001,1.2120070000491978,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,entropy,0.9875,0.0125,0.15,0.06499999999999999,1.2555540000676046,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,random,0.5625,0.415625,0.1,0.45062499999999994,1.2845960000049672,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,myopic,0.875,0.103125,0.075,0.129375,1.1987479999788775,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,recheck,0.95,0.05,0.2125,0.12437499999999999,1.9151220000139801,80
h0.05_r0.9_s10007,10007,0.05,0.9,0.35,no_task,0.875,0.103125,0.2,0.173125,1.6074899999694026,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,never,0.375,0.25874999999999987,0.05,0.27624999999999983,1.070165000101042,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,fresh,1.0,0.0,1.05,0.3675,1.2823340000522876,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,ttl,0.7375,0.06187500000000003,0.1,0.09687500000000002,1.2340910000148142,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,entropy,0.7375,0.06187500000000003,0.1625,0.11875000000000002,1.3238950000413752,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,random,0.55,0.16687500000000005,0.1125,0.20625000000000004,1.2969749999456326,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,myopic,0.5,0.13374999999999987,0.0625,0.15562499999999987,1.1460590000069715,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,recheck,0.7875,0.05187500000000002,0.175,0.113125,1.6492429999743763,80
h0.05_r0.9_s10008,10008,0.05,0.9,0.35,no_task,0.575,0.10750000000000001,0.2,0.17750000000000002,1.530596000065998,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,never,0.6375,0.12125,0.05,0.13874999999999998,1.1598090000006778,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,fresh,1.0,0.0,1.575,0.5512499999999999,1.2221029999182065,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,ttl,0.7375,0.07562500000000004,0.125,0.11937500000000005,1.2928889999557214,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,entropy,0.7875,0.05125,0.2125,0.125625,1.224927999942338,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,random,0.75,0.08687500000000002,0.1875,0.15250000000000002,1.3938499999994747,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,myopic,0.6375,0.12125,0.05,0.13874999999999998,1.1474909999833471,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,recheck,0.8125,0.04937499999999999,0.175,0.11062499999999997,1.5398599999798535,80
h0.05_r0.9_s10009,10009,0.05,0.9,0.35,no_task,0.8125,0.04937499999999999,0.2,0.11937499999999998,1.5747720000263143,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,never,0.75,0.15312499999999996,0.05,0.17062499999999997,1.0805910000044605,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,fresh,1.0,0.0,1.3,0.45499999999999996,1.3189379999403172,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,ttl,0.8,0.11312499999999999,0.15,0.16562499999999997,1.2091739999959827,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,entropy,0.8625,0.09312499999999999,0.2125,0.16749999999999998,1.2705560000085825,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,random,0.7875,0.1275,0.1375,0.17562499999999998,1.2874710000687628,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,myopic,0.75,0.15312499999999996,0.075,0.17937499999999995,1.2066290000802837,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,recheck,0.8875,0.08437499999999999,0.2625,0.17624999999999996,1.5763239999841971,80
h0.05_r0.9_s10010,10010,0.05,0.9,0.35,no_task,0.75,0.109375,0.2,0.179375,1.563485000019682,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,never,0.1125,0.335625,0.05,0.353125,1.0984070000858992,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,fresh,1.0,0.0,2.65,0.9274999999999999,1.2341509999487243,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,ttl,0.5375,0.11125,0.175,0.17250000000000001,1.219920000039565,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,entropy,0.75,0.05062500000000001,0.35,0.173125,1.260200000047007,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,random,0.3875,0.2,0.4,0.33999999999999997,1.2959240000327554,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,myopic,0.1125,0.335625,0.05,0.353125,1.1637050000672389,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,recheck,0.5375,0.10375000000000008,0.275,0.2000000000000001,1.584816999979921,80
h0.05_r0.9_s10011,10011,0.05,0.9,0.35,no_task,0.4125,0.11250000000000007,0.2,0.18250000000000005,1.5560130000267236,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,never,0.6125,0.20937499999999995,0.05,0.22687499999999994,1.08711999996558,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,fresh,1.0,0.0,0.9875,0.34562499999999996,1.1896250000518194,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,ttl,0.7625,0.1275,0.175,0.18874999999999997,1.2326689999326845,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,entropy,0.825,0.07874999999999999,0.2375,0.161875,1.2858080000341943,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,random,0.6375,0.18999999999999997,0.125,0.23374999999999996,1.3653580000436705,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,myopic,0.6875,0.13437499999999997,0.0625,0.15624999999999994,1.2097449999828314,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,recheck,0.8125,0.07812499999999999,0.2375,0.16124999999999998,1.553339999986747,80
h0.05_r0.9_s10012,10012,0.05,0.9,0.35,no_task,0.725,0.10812499999999996,0.2,0.17812499999999995,1.610425999956533,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,never,0.825,0.11375000000000002,0.05,0.13125000000000003,1.0875609999629887,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,fresh,1.0,0.0,0.6875,0.240625,1.1935300000232019,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,ttl,0.825,0.11375000000000002,0.1,0.14875000000000002,1.2432250000529166,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,entropy,0.925,0.04875,0.175,0.10999999999999999,1.2450679998892156,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,random,0.85,0.09750000000000002,0.1125,0.13687500000000002,1.3018519999832279,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,myopic,0.825,0.11375000000000002,0.05,0.13125000000000003,1.1747820000209686,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,recheck,0.9375,0.040625,0.2,0.110625,1.5635350000593462,80
h0.05_r0.9_s10013,10013,0.05,0.9,0.35,no_task,0.7125,0.18687500000000007,0.2,0.2568750000000001,1.6578269999172335,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,never,0.575,0.25437499999999996,0.05,0.271875,1.0883630000080302,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,fresh,1.0,0.0,0.675,0.23625,1.2040049999768598,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,ttl,0.9625,0.013124999999999998,0.1125,0.05249999999999999,1.2114070000279753,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,entropy,0.9625,0.013124999999999998,0.125,0.056874999999999995,1.2393389999942883,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,random,0.9125,0.05499999999999999,0.1375,0.103125,1.2777059999962148,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,myopic,0.7375,0.09187499999999996,0.075,0.11812499999999995,1.153711000029034,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,recheck,0.9625,0.013124999999999998,0.1375,0.06124999999999999,1.5775159999975585,80
h0.05_r0.9_s10014,10014,0.05,0.9,0.35,no_task,0.8625,0.04812500000000001,0.2,0.118125,1.5441660000306001,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,never,0.3875,0.42500000000000027,0.05,0.4425000000000002,1.0978069999509898,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,fresh,1.0,0.0,1.95,0.6824999999999999,1.2146920000759565,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,ttl,0.55,0.13625000000000004,0.1875,0.20187500000000003,1.214380999954301,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,entropy,0.65,0.18062499999999995,0.3,0.2856249999999999,1.2475210000957304,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,random,0.6125,0.13437500000000005,0.2875,0.23500000000000004,1.406519999932243,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,myopic,0.3875,0.42500000000000027,0.0625,0.44687500000000024,1.1596390000931933,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,recheck,0.55,0.16250000000000003,0.2625,0.254375,1.5592390000165324,80
h0.05_r0.9_s10015,10015,0.05,0.9,0.35,no_task,0.5625,0.15875,0.2,0.22875,1.5430639999749474,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,never,0.6,0.32062499999999994,0.05,0.3381249999999999,1.080630999922505,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,fresh,1.0,0.0,1.6125,0.564375,1.2025239999502446,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,ttl,0.5875,0.34187499999999993,0.15,0.3943749999999999,1.2223740000081307,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,entropy,0.65,0.286875,0.225,0.365625,1.2571149999303088,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,random,0.675,0.24187500000000006,0.25,0.3293750000000001,1.3161540000510286,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,myopic,0.6625,0.22812500000000005,0.075,0.254375,2.0665590000135126,80
h0.05_r0.9_s10016,10016,0.05,0.9,0.35,recheck,0.7875,0.1,0.25,0.1875,1.5597890001117776,80
